step,sec,dump
11107,4.411,Nsync-grv=    271950 Nsync-hyd=     32408  :**************************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXe99HHH[[[[yyy+++"?00T
11108,0.028,Nsync-grv=         0 Nsync-hyd=       807  hdeEEcccccCJ999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyy???A0000000T7
11109,1.292,Nsync-grv=     30419 Nsync-hyd=     13344  ::rrrD***********************tttttttttttttxxxxxxxxxxxxxxxXXXXXXXE9999HHHH[[[[y++++++++++++++++++++++l"oo???AA01F--------
11110,0.012,Nsync-grv=         0 Nsync-hyd=       853  BddeeeeeEEccCJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyy??A000000000k1T77
11111,7.637,Nsync-grv=    895786 Nsync-hyd=    176909  r***********************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXec99999999HHH[yyy+"?A0k1T
11112,0.011,Nsync-grv=         0 Nsync-hyd=       752  BddeeeeeEEcCJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyy???A0000000k1T777
11113,0.851,Nsync-grv=     30412 Nsync-hyd=     13350  :::rrE**************************************ttttttttttttttxxxxxxxXXXXXXXXXXXeC999999HHH[yy+++++++++++++++l""""o?AAA01F--
11114,0.011,Nsync-grv=         0 Nsync-hyd=       773  BddeeeeeEccCJJJ99999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[[[[yyyyyyy???A0000000001TT77
11115,3.942,Nsync-grv=    272240 Nsync-hyd=     32387  :*********************************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXe9999Hy++++"?0T
11116,0.012,Nsync-grv=         0 Nsync-hyd=       788  BddeeeeeEEcCJJJ999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyy?????AA00000k1TT77
11117,1.355,Nsync-grv=     30427 Nsync-hyd=     13390  ::re**************tttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXC9999H[y+++++++++++"""?AAKF-
11118,0.011,Nsync-grv=         0 Nsync-hyd=       841  BddeeeeeeEEcJJJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[[[[yyyyyy????AA000000000k1TT77
11119,5.953,Nsync-grv=    614996 Nsync-hyd=     92682  r******************************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXEC99999HH[yy+++?A017
11120,0.011,Nsync-grv=         0 Nsync-hyd=       765  BddeeeeeEECCJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[yyyyyyyyyy????AA0000011TT77
11121,0.869,Nsync-grv=     30460 Nsync-hyd=     13397  :::rDe************************************ttttttttttttttxxxxxxxxxxxXXXXXXXXe9999999HH[[yy++++++++++++++++l"""o??AA)01F--
11122,0.012,Nsync-grv=         0 Nsync-hyd=       794  BddeeeeeeEcCJJJ9999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[yyyyyyyyyy???AA0000001TT77
11123,4.028,Nsync-grv=    272525 Nsync-hyd=     32415  :******************************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXj999Hy++++oA0F
11124,0.013,Nsync-grv=         0 Nsync-hyd=       789  BddeeeeEfcCJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyy???????AA00000k1TT77
11125,0.838,Nsync-grv=     30506 Nsync-hyd=     13394  :::rrd***************************************tttttttttttttxxxxxxxxxXXXXXXXXeC999999HH[yy+++++++++++++++++l"""oo?AAA01F--
11126,0.011,Nsync-grv=         0 Nsync-hyd=       834  BddeeeeeeEccJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[yyyyy????A000000000k1TT77
11127,8.424,Nsync-grv=   1481374 Nsync-hyd=    230098  r************************************************************tttttttttttttttxxxxxxXXXXXXXXXXXXaeC99999999HHH[[yy++?A0K1T
11128,0.011,Nsync-grv=         0 Nsync-hyd=       781  BddeeeeeeEECJJJ99999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[[[yyyyyy??A000000k1TT7777777
11129,0.821,Nsync-grv=     30403 Nsync-hyd=     13377  ::::rD**************************************ttttttttttttttxxxxxxXXXXXXXXXXXXXXE9999999HH[yyy++++++++++++++l"""oo??A)K1F-
11130,0.011,Nsync-grv=         0 Nsync-hyd=       803  BddeeeeeEcCJJJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[yyyyyyyyyyyyyy??AA00000k1T77
11131,4.188,Nsync-grv=    272780 Nsync-hyd=     32423  :**************************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXJ999Hy+++"?0F
11132,0.010,Nsync-grv=         0 Nsync-hyd=       798  BddeeeeeeEEcJJJ999999999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[[yyyyy??AA00000k1TT77
11133,0.804,Nsync-grv=     30291 Nsync-hyd=     13394  ::::rd****************************************tttttttttttttxxxxxxxxxXXXXXXXXXE9999999HH[yy++++++++++++++++""""oo??A)K1F-
11134,0.011,Nsync-grv=         0 Nsync-hyd=       800  BdddeeeeeEcCJJJ9999999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[[[yyyyy??A00000000k1T77
11135,6.288,Nsync-grv=    615408 Nsync-hyd=     92623  r***********************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEC9999HHH[yy++oA01T
11136,0.011,Nsync-grv=         0 Nsync-hyd=       766  bddeeeeeEEcCCJJJ9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[yyyyyyyyyyyyyyyyyy?A000000011T77
11137,1.048,Nsync-grv=     30246 Nsync-hyd=     13412  ::rre************************tttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXc9999HHHH[[[[[[yyy+++++++++++++"""o?AA001F-
11138,0.025,Nsync-grv=         0 Nsync-hyd=       775  heeEEcccccCJ9999999999999999HHHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyy?00000000T7
11139,4.751,Nsync-grv=    272966 Nsync-hyd=     32439  :*******************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXcC9HHH[[[[[yy+++++"?A0F
11140,0.011,Nsync-grv=         0 Nsync-hyd=       779  BddeeeeeEEcCCCJJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[yyyyyyyyyyyyyy???AA000000k1TT77
11141,0.879,Nsync-grv=     30412 Nsync-hyd=     13380  :::rDe***********************************ttttttttttttttxxxxxxxxxXXXXXXXXXXBE99999HHHH[[[yyy+++++++++++++++l"""o??AA017--
11142,0.018,Nsync-grv=         0 Nsync-hyd=       798  BddeeEEEcccccccCJJ999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyy?0000000001T77
11143,7.408,Nsync-grv=    896135 Nsync-hyd=    176720  r****************************************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXeEcC99999999HHH[yy++++?A0k1T
11144,0.011,Nsync-grv=         0 Nsync-hyd=       762  BddeeeeeEEcCJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyy???AA000000k1T777
11145,0.813,Nsync-grv=     30666 Nsync-hyd=     13400  ::::rD*****************************************tttttttttttttxxxxxxXXXXXXXXXXXE9999999HHH[yy++++++++++++++++""""o??A)W1F-
11146,0.013,Nsync-grv=         0 Nsync-hyd=       775  BddeeeeEEcCJJJJJJJJJJJJJJJJJj9999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[yyyyyyyyyyyy???A000001T77
11147,4.873,Nsync-grv=    273154 Nsync-hyd=     32443  :*********************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXBBBBBBBBBBBBBBBBb999H[y++"?0k7
11148,0.051,Nsync-grv=         0 Nsync-hyd=       773  deEcCJ99999999HHHHHHHH[[[[[[[[[[yyyyy?00kkkkkT777777777777777777777777777777777777777777777777777777777777777777777FFFFF
11149,0.857,Nsync-grv=     30799 Nsync-hyd=     13441  :::rDE**************************************tttttttttttttxxxxxxxxxxXXXXXXXec999999HHH[yy+++++++++++++++++++l"""o???A01F-
11150,0.011,Nsync-grv=         0 Nsync-hyd=       814  BddeeeeeEEccCJJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[yyyyyyyy???A000000kTT77
11151,6.612,Nsync-grv=    615949 Nsync-hyd=     92585  r*******************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXE99999HHyy++"A017
11152,0.012,Nsync-grv=         0 Nsync-hyd=       788  bddeeeeEEcccCJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyy????A0000001TT77
11153,0.829,Nsync-grv=     30850 Nsync-hyd=     13409  :::rrD****************************************tttttttttttttxxxxxxxxXXXXXXXXeC9999999HH[yy+++++++++++++++++""""o??AA01F--
11154,0.011,Nsync-grv=         0 Nsync-hyd=       796  BddeeeeeeEEcCJJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[yyyyyyyyyy??A000000011T77
11155,4.049,Nsync-grv=    273444 Nsync-hyd=     32435  :******************************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXc999H[y+++"A0F
11156,0.011,Nsync-grv=         0 Nsync-hyd=       792  bddeeeeeEEccCJJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[[[yyyyyy???A0000001TT77
11157,0.824,Nsync-grv=     31018 Nsync-hyd=     13426  :::rrE***************************************ttttttttttttttxxxxxxxxxxXXXXXXXXe99999999HH[y+++++++++++++++l""""o??AA01F--
11158,0.011,Nsync-grv=         0 Nsync-hyd=       845  BddeeeeeeEEcCJJJJ99999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[[[[[yyyyyy???A00000001TT77
11159,7.535,Nsync-grv=   1063938 Nsync-hyd=    227472  D*********************************************************ttttttttttttttttxxxxxxXXXXXXXXXXXXXXXee99999999999HHyy++?A011T
11160,0.010,Nsync-grv=         0 Nsync-hyd=       770  BddeeeeeeEcCJJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[yyyyyyy????A0000000k1T777
11161,0.822,Nsync-grv=     31052 Nsync-hyd=     13403  ::::rd****************************************tttttttttttttxxxxxxxxXXXXXXXXXXE9999999HH[[y++++++++++++++++"""""o?AA)K1F-
11162,0.011,Nsync-grv=         0 Nsync-hyd=       781  hddeeeeeEECCJJJJ99999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[yyyyyyyyyyyyyyyy???A000000001TT77
11163,4.388,Nsync-grv=    273527 Nsync-hyd=     32445  :***********************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXC999Hy+++++"?A0F
11164,0.012,Nsync-grv=         0 Nsync-hyd=       736  BddeeeeeEccCJJJ99999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyy???????AA0000001TT77
11165,1.509,Nsync-grv=     31261 Nsync-hyd=     13427  :rrD****************ttttttttttttttttxxxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXcc99HHHHH[[[[[[[[[[[[[yyy++++++++++""o?AA00T-------
11166,0.023,Nsync-grv=         0 Nsync-hyd=       756  hdeeEEccccCJJ999999999999999999HHHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyy??00000000T7
11167,7.007,Nsync-grv=    616449 Nsync-hyd=     92554  r******************************************tttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXEC99999HH[[[yy+++??017-
11168,0.013,Nsync-grv=         0 Nsync-hyd=       737  BddeeeEEEccCJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyy??A000000k1T77777
11169,0.841,Nsync-grv=     31216 Nsync-hyd=     13399  :::rrE*************************************ttttttttttttttxxxxxxxxxxxxxXXXXXXeJ999999HHH[y++++++++++++++++l"""oo?AAA017--
11170,0.010,Nsync-grv=         0 Nsync-hyd=       750  BddDeeeeeEEcccCJJJJ99999999999999999999999999999999999999999999999999999999999999999HHHHHHHHH[[[[[yyyyyyy??A000000K1TT77
11171,3.867,Nsync-grv=    273737 Nsync-hyd=     32448  :***********************************************************tttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXXXE999H[y+++"?A1F
11172,0.010,Nsync-grv=         0 Nsync-hyd=       735  BdddeeeeeEEcCJJJJ9999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHH[[[[yyyyyyyy?????A0000000k1T777
11173,0.842,Nsync-grv=     31223 Nsync-hyd=     13440  ::::rE***************************************tttttttttttttxxxxxxxxXXXXXXXXXeJ999999HHH[yy+++++++++++++++++l"""oo??A)K1F-
11174,0.013,Nsync-grv=         0 Nsync-hyd=       790  bddeeeeEEccCCJJJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyy???AA0000001T77
11175,7.487,Nsync-grv=    896463 Nsync-hyd=    176556  r**************************************************ttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXXeEC9999999HHH[yyy++o?A011T
11176,0.011,Nsync-grv=         0 Nsync-hyd=       712  BddeeeeeeEEcCJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[yyyyyyyyy????AA0000000k1T777
11177,0.830,Nsync-grv=     31309 Nsync-hyd=     13427  :::rrd***************************************tttttttttttttxxxxxxxXXXXXXXXXXXE9999999HH[[y+++++++++++++++++l"""oo?AA01T--
11178,0.011,Nsync-grv=         0 Nsync-hyd=       724  BddeeeeeEEcccCJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyy??A00000001T77
11179,4.040,Nsync-grv=    274011 Nsync-hyd=     32476  :*******************************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXX#9999Hy+++"?0F
11180,0.009,Nsync-grv=         0 Nsync-hyd=       698  BdddeeeeeeEECJJJJj9999999999999999999999999999999999999999999999999999999999999999999999HHHHHHH[[[yyyyy???A000000001T777
11181,0.833,Nsync-grv=     31311 Nsync-hyd=     13498  ::::rE***************************************ttttttttttttttxxxxxxxXXXXXXXXXXXe9999999HH[yy++++++++++++++++l"""oo??A)K1F-
11182,0.010,Nsync-grv=         0 Nsync-hyd=       705  BdddeeeeeeEcCJJJJ9999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[yyyyyyyyyy??A000000kT777
11183,6.251,Nsync-grv=    617036 Nsync-hyd=     92543  r*************************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXE999999HHyy++"A01T
11184,0.009,Nsync-grv=         0 Nsync-hyd=       656  BddeeeeeeeEEcCJJJJ99999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[yyyyyyyy??A0000001T777
11185,0.828,Nsync-grv=     31365 Nsync-hyd=     13471  ::::rd****************************************tttttttttttttxxxxxxxxxXXXXXXXXXE9999999HH[yy++++++++++++++++l"""oo??A)K1F-
11186,0.010,Nsync-grv=         0 Nsync-hyd=       668  BddeeeeeeEEcCCJJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[yyyyyyyyy??A0000001T77
11187,4.743,Nsync-grv=    274342 Nsync-hyd=     32473  :r*********************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXcc99HH[[[[[yyy+++l?AKF-
11188,0.010,Nsync-grv=         0 Nsync-hyd=       672  BddeeeeEEEcccCJJJ99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[yyyyyy?????A000000kTT77
11189,0.820,Nsync-grv=     31463 Nsync-hyd=     13478  ::::rd******************************************ttttttttttttxxxxxxXXXXXXXXXec9999999HH[[yy++++++++++++++++l"""o??AA)K1F-
11190,0.010,Nsync-grv=         0 Nsync-hyd=       688  BddeeeeeEEccCJJJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[yyyyyyyyyyy??A000000k1T77
11191,8.049,Nsync-grv=   1387236 Nsync-hyd=    229276  D**************************************************************ttttttttttttttxxxxxXXXXXXXXXXXXXeeC999999999HH[yy++?A011T
11192,0.009,Nsync-grv=         0 Nsync-hyd=       680  BhddeeeeeeEECJJJJ99999999999999999999999999999999999999999999999999999999999999999999999HHHHHH[[[[yyyyyy?A0000000k1TT777
11193,0.811,Nsync-grv=     31386 Nsync-hyd=     13483  :::rrd***************************************ttttttttttttttxxxxxxxxXXXXXXXXXXe99999999HH[yy++++++++++++++l"""oo?AA)K1F--
11194,0.009,Nsync-grv=         0 Nsync-hyd=       680  BdddeeeeeeEcCJJJJ99999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[[[yyyyyy???A000000kTT77
11195,4.152,Nsync-grv=    274569 Nsync-hyd=     32475  :****************************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXE99HH[[y+++"?0F
11196,0.010,Nsync-grv=         0 Nsync-hyd=       669  BdddeeeeeEEccCJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[yyyyyyyy??A00000k1T77
11197,0.810,Nsync-grv=     31343 Nsync-hyd=     13511  ::::rD*****************************************tttttttttttttxxxxxxxxXXXXXXXXeJ9999999HH[[y++++++++++++++++""""o??AA0K1F-
11198,0.010,Nsync-grv=         0 Nsync-hyd=       660  BdddeeeeeEEcCJJJ999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[yyyyyy??0000000001T77
11199,6.849,Nsync-grv=    617576 Nsync-hyd=     92497  r****************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXE99999HH[y++"?01T
11200,0.010,Nsync-grv=         0 Nsync-hyd=       667  BddeeeeeEEccCJJJj99999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[[[yyyyyy??A0000001T777
11201,0.835,Nsync-grv=     31366 Nsync-hyd=     13504  :::rrd***************************************ttttttttttttxxxxxxxxXXXXXXXXeE9999999HHH[yy+++++++++++++++++""""o??AA0kTF--
11202,0.010,Nsync-grv=         0 Nsync-hyd=       662  BdddeeeeeEEccCJJJJ999999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[yyyyyyyyy?00000000k1T77
11203,3.942,Nsync-grv=    274774 Nsync-hyd=     32485  :********************************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXE999H[y+++"AKF
11204,0.011,Nsync-grv=         0 Nsync-hyd=       673  BddeeeeeEEccCJJ9999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyy??A00000k1T77
11205,0.838,Nsync-grv=     31472 Nsync-hyd=     13536  :::rrE*************************************ttttttttttttttxxxxxxxxXXXXXXXXXXXBE9999999HH[[yy++++++++++++++l""""o??AA017--
11206,0.011,Nsync-grv=         0 Nsync-hyd=       689  BddeeeeeeEcCJJJ999999999999999999999999999999999999999999999999999999999999999HHHHHHHHHH[[[[[[[[[[[[yyyyyy??A00000001T77
11207,7.505,Nsync-grv=    896808 Nsync-hyd=    176368  r*************************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXeC9999999HHH[[yyy+"?A0K1T
11208,0.012,Nsync-grv=         0 Nsync-hyd=       688  BddeeeeEEccCJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyy???A000000k1T777777
11209,0.842,Nsync-grv=     31621 Nsync-hyd=     13519  :::rre**************************************tttttttttttttxxxxxxxxXXXXXXXXXeC999999HHH[yy++++++++++++++++++""""o?AAA017--
11210,0.011,Nsync-grv=         0 Nsync-hyd=       713  BddeeeeeEEcccCJJJJ999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyy???A000000K1T77
11211,4.134,Nsync-grv=    274940 Nsync-hyd=     32513  :***************************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXe999H[y+++"?07
11212,0.010,Nsync-grv=         0 Nsync-hyd=       714  BddeeeeeeEEcCJJJ999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHH[[[[[[[[[[[[yyyyy???A00000001T777
11213,0.828,Nsync-grv=     31721 Nsync-hyd=     13588  :::rrE***************************************tttttttttttttxxxxxxXXXXXXXXXXXXE9999999HHH[yy+++++++++++++++""""o??AA)017--
11214,0.012,Nsync-grv=         0 Nsync-hyd=       741  BddeeeeEEEcccCCJJJ99999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyy???A00000001T77
11215,6.210,Nsync-grv=    618112 Nsync-hyd=     92502  r*************************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXE99999HH[[yy++oA017
11216,0.010,Nsync-grv=         0 Nsync-hyd=       734  BddeeeeeEEccCJJJJ9999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[[[[yyyyyyyy????AA0000000k1TT777
11217,0.828,Nsync-grv=     31868 Nsync-hyd=     13620  ::::rd****************************************tttttttttttttxxxxxxxxxXXXXXXXXE9999999HHH[yy+++++++++++++++++""""o??A)K1F-
11218,0.011,Nsync-grv=         0 Nsync-hyd=       735  BddeeeeeeEEcCJJJJ99999999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyy??AA000000k1TT77
11219,4.159,Nsync-grv=    274969 Nsync-hyd=     32496  :***************************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXe999H[y+++"A0F
11220,0.011,Nsync-grv=         0 Nsync-hyd=       748  BddeeeeeeEEcCJJJJ9999999999999999999999999999999999999999999999999999999999HHHHHHHHHHHH[[[[[[[[[yyyyyyyy??A000000011TT77
11221,0.848,Nsync-grv=     32016 Nsync-hyd=     13640  :::rre**************************************ttttttttttttttxxxxxxxxxxXXXXXXXXeJ999999HHH[yy+++++++++++++++l""""o??A)017--
11222,0.012,Nsync-grv=         0 Nsync-hyd=       776  BddeeeeeEEccCJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyy??A0000000k1T77
11223,7.762,Nsync-grv=   1063867 Nsync-hyd=    226802  D******************************************************tttttttttttttttttxxxxxxXXXXXXXXXXXXXXXeE999999999HHH[[yyy+"?A011T
11224,0.010,Nsync-grv=         0 Nsync-hyd=       744  BddeeeeeEEccCJJJ99999999999999999999999999999999999999999999999999999999HHHHHHHHHHHHH[[[[[[[yyyyyyyyy???AA0000000K1TT777
11225,0.830,Nsync-grv=     32223 Nsync-hyd=     13615  ::::rE*****************************************tttttttttttttxxxxxxxXXXXXXXXXXeC9999999HH[yy++++++++++++++l""""o??AAIK1F-
